Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
31.0,1,1,17.0,3,2,3,3.0,1,5.0,0,2.0,1,2,0,2.0,2,21833.0
29.0,1,1,9.0,3,2,3,6.0,0,3.0,1,7.0,1,3,1,2.0,1,22142.0
34.0,1,3,21.0,3,1,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0
44.0,0,1,17.0,2,1,3,5.0,1,3.0,1,3.0,0,3,0,1.0,2,23935.0
36.0,1,1,14.0,2,2,3,4.0,3,3.0,2,5.0,0,3,0,1.0,3,28899.0
32.0,1,3,10.0,3,2,2,5.0,3,3.0,0,2.0,0,2,1,1.0,3,25400.0
38.0,1,1,13.0,3,2,3,2.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
26.0,1,1,30.0,1,2,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,17340.0
32.0,1,1,33.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21589.0
31.0,1,3,8.0,2,2,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0
31.0,1,1,15.0,2,2,2,3.0,3,4.0,1,2.0,0,3,0,0.0,3,25648.0
40.0,0,1,32.0,2,2,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0
33.0,0,1,12.0,2,1,3,2.0,0,3.0,2,5.0,1,1,0,2.0,1,21110.0
41.0,1,1,11.0,3,2,2,1.0,0,3.0,0,3.0,1,1,1,1.0,1,17127.0
29.0,1,3,15.0,3,1,2,5.0,0,4.0,2,2.0,0,1,1,1.0,1,17760.0
44.0,1,1,8.0,2,1,3,1.0,0,3.0,0,2.0,0,4,1,0.0,1,17011.0
47.0,1,1,25.0,3,1,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0
35.0,1,3,14.0,2,1,3,3.0,0,3.0,1,2.0,0,3,1,2.0,1,17572.0
35.0,1,3,8.0,3,1,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0
35.0,1,1,22.0,3,2,2,2.0,0,4.0,0,1.0,0,3,1,1.0,1,17426.0
26.0,1,2,27.0,3,1,4,4.0,0,4.0,1,2.0,1,3,0,2.0,1,22347.0
34.0,0,1,36.0,3,1,3,5.0,1,3.0,3,3.0,0,5,1,1.0,2,23186.0
23.0,1,1,26.0,3,2,4,4.0,0,3.0,0,3.0,0,2,0,2.0,1,21001.0
33.0,1,1,9.0,3,1,4,4.0,0,4.0,1,3.0,0,4,0,2.0,1,21048.0
35.0,1,1,15.0,2,1,3,4.0,3,3.0,0,2.0,1,4,1,1.0,3,25685.0
40.0,1,1,21.0,2,1,3,4.0,3,3.0,1,2.0,0,1,1,1.0,3,25435.0
51.0,1,1,17.0,1,2,4,5.0,3,3.0,2,7.0,0,5,0,3.0,3,29174.0
35.0,1,3,28.0,2,2,4,3.0,1,3.0,3,3.0,0,3,1,1.0,2,24015.0
44.0,1,1,18.0,2,2,2,4.0,3,3.0,1,3.0,0,1,1,1.0,3,26188.0
25.0,0,3,30.0,2,2,3,5.0,0,3.0,2,2.0,1,1,1,1.0,1,16118.0
47.0,1,2,12.0,3,2,4,4.0,1,4.0,1,2.0,1,5,1,3.0,2,23699.0
19.0,1,1,15.0,2,2,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0
35.0,1,3,14.0,2,1,3,3.0,0,3.0,0,2.0,0,3,0,0.0,1,17572.0
29.0,1,1,36.0,2,2,4,6.0,1,4.0,0,3.0,0,1,1,3.0,2,25227.0
38.0,0,1,8.0,2,2,2,3.0,0,3.0,1,2.0,1,5,1,0.0,1,16702.0
37.0,0,1,16.0,3,2,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0
34.0,1,1,35.0,3,2,2,3.0,1,3.0,0,5.0,0,3,0,0.0,2,20429.0
61.0,1,1,14.0,2,1,3,4.0,2,5.0,0,7.0,0,5,0,1.0,4,32126.0
38.0,0,1,7.0,3,1,4,4.0,3,3.0,1,4.0,1,3,0,1.0,3,32126.0
38.0,1,3,9.0,3,2,4,4.0,1,3.0,0,6.0,1,3,0,2.0,2,28280.0
52.0,1,1,15.0,2,2,3,5.0,3,4.0,1,7.0,0,3,1,2.0,3,31168.0
30.0,1,1,30.0,2,2,3,3.0,0,3.0,1,2.0,0,3,1,2.0,1,17693.0
30.0,1,1,13.0,3,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21809.0
31.0,1,3,36.0,2,2,4,4.0,1,5.0,1,2.0,0,1,1,1.0,2,22793.0
49.0,1,3,17.0,3,1,2,3.0,3,3.0,0,2.0,0,4,0,1.0,3,22654.0
32.0,0,1,13.0,2,2,3,2.0,0,4.0,0,2.0,0,2,0,1.0,1,17794.0
42.0,1,1,19.0,1,1,3,4.0,2,3.0,1,3.0,0,4,1,2.0,4,32126.0
38.0,1,1,6.0,2,1,2,3.0,0,5.0,2,4.0,0,2,1,1.0,1,17619.0
44.0,1,1,16.0,2,2,2,3.0,1,3.0,0,3.0,1,3,1,1.0,2,21465.0
50.0,1,1,15.0,2,1,3,4.0,3,4.0,0,6.0,0,4,0,1.0,3,26081.0
45.0,1,1,16.0,2,2,4,4.0,0,5.0,0,3.0,1,3,1,1.0,1,21237.0
31.0,0,1,9.0,3,2,2,3.0,0,5.0,1,2.0,1,1,0,0.0,1,18065.0
32.0,1,1,27.0,2,2,3,4.0,1,3.0,1,3.0,0,5,0,1.0,2,22875.0
21.0,1,1,21.0,2,2,3,3.0,0,3.0,2,2.0,0,5,1,1.0,1,16232.0
34.0,0,1,7.0,3,2,3,4.0,1,5.0,2,1.0,0,1,0,0.0,2,20343.0
54.0,1,3,15.0,3,2,4,4.0,4,3.0,1,7.0,0,3,1,1.0,0,30514.0
37.0,1,3,16.0,2,1,2,4.0,1,3.0,1,3.0,1,4,0,0.0,2,21694.0
40.0,1,1,15.0,2,2,2,3.0,0,5.0,2,4.0,0,1,1,1.0,1,17018.0
49.0,1,1,14.0,2,1,2,3.0,3,4.0,1,5.0,0,4,0,1.0,3,22403.0
48.0,1,3,21.0,3,2,3,4.0,1,5.0,3,4.0,0,2,0,2.0,2,23638.0
42.0,1,3,13.0,2,1,4,4.0,3,3.0,2,5.0,1,2,0,2.0,3,32126.0
47.0,1,3,10.0,1,1,3,2.0,4,5.0,1,4.0,0,3,1,1.0,0,31903.0
19.0,0,1,15.0,3,2,4,4.0,0,3.0,2,3.0,0,5,0,1.0,1,20582.0
42.0,1,1,8.0,3,1,2,4.0,0,5.0,1,1.0,1,4,1,1.0,1,17593.0
24.0,1,1,11.0,3,1,3,4.0,0,4.0,3,3.0,0,3,1,2.0,1,21973.0
46.0,1,1,6.0,3,2,2,3.0,2,3.0,1,1.0,0,5,1,1.0,4,32126.0
30.0,1,1,30.0,2,2,3,4.0,0,3.0,2,2.0,0,3,0,1.0,1,20879.0
50.0,0,2,9.0,3,2,2,3.0,2,4.0,0,2.0,0,2,1,0.0,4,32126.0
37.0,1,1,14.0,2,2,4,4.0,0,4.0,2,4.0,0,1,0,3.0,1,20691.0
29.0,1,3,12.0,3,2,4,4.0,1,3.0,3,3.0,0,3,0,2.0,2,23586.0
37.0,1,1,16.0,3,2,4,5.0,0,3.0,0,2.0,1,2,0,2.0,1,22066.0
28.0,1,3,30.0,3,1,3,5.0,1,3.0,1,3.0,0,1,1,2.0,2,22218.0
39.0,0,1,15.0,2,2,3,3.0,1,4.0,3,1.0,0,1,1,0.0,2,21782.0
30.0,0,1,7.0,2,2,4,2.0,1,3.0,3,2.0,1,3,0,2.0,2,24972.0
37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0
51.0,1,1,16.0,2,2,4,4.0,0,3.0,1,6.0,0,5,1,3.0,1,21058.0
32.0,0,1,9.0,2,1,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,21209.0
41.0,0,3,31.0,2,1,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0
44.0,1,3,9.0,3,2,4,4.0,1,3.0,1,3.0,1,3,0,1.0,2,26525.0
41.0,1,1,27.0,1,2,4,4.0,3,3.0,0,6.0,0,3,1,2.0,3,29000.0
26.0,1,1,8.0,3,2,2,1.0,1,3.0,1,2.0,0,3,1,1.0,2,20472.0
22.0,1,1,17.0,3,1,2,3.0,0,4.0,0,2.0,0,2,1,0.0,1,17244.0
34.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,1.0,2,24165.0
39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0
34.0,1,3,20.0,1,1,2,3.0,0,3.0,1,2.0,1,5,1,0.0,1,17579.0
42.0,1,1,23.0,2,1,2,2.0,1,5.0,3,4.0,1,2,0,0.0,2,21545.0
30.0,1,1,14.0,2,2,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,25301.0
21.0,1,1,16.0,2,1,2,4.0,0,5.0,2,2.0,0,3,1,0.0,1,16416.0
50.0,0,1,8.0,3,1,1,3.0,4,5.0,0,3.0,0,3,1,0.0,0,32126.0
28.0,1,3,9.0,3,2,3,4.0,0,5.0,1,2.0,0,5,0,2.0,1,21719.0
19.0,0,3,6.0,1,1,3,5.0,0,5.0,2,1.0,0,3,1,0.0,1,17325.0
37.0,1,1,23.0,2,1,3,2.0,0,5.0,3,3.0,0,1,1,1.0,1,21421.0
30.0,0,1,9.0,2,2,2,3.0,0,3.0,1,5.0,0,3,1,0.0,1,17097.0
48.0,1,1,10.0,2,2,3,4.0,3,3.0,3,1.0,0,5,1,1.0,3,25999.0
31.0,1,3,14.0,3,2,3,4.0,0,4.0,3,2.0,0,1,0,1.0,1,21661.0
54.0,1,1,20.0,3,1,3,2.0,1,5.0,1,3.0,0,1,1,1.0,2,23128.0
31.0,1,3,14.0,3,1,4,4.0,1,5.0,1,2.0,0,3,1,1.0,2,23457.0
43.0,1,1,8.0,3,1,3,2.0,0,3.0,1,2.0,0,2,0,1.0,1,17645.0
38.0,1,3,23.0,3,2,4,5.0,1,3.0,1,6.0,0,5,1,1.0,2,25012.0
36.0,1,3,22.0,3,2,3,6.0,1,3.0,1,7.0,1,1,1,2.0,2,24118.0
36.0,1,1,12.0,2,2,2,3.0,0,3.0,1,1.0,0,5,1,1.0,1,18210.0
25.0,0,1,14.0,2,1,3,4.0,0,3.0,1,3.0,1,4,0,1.0,1,21564.0
37.0,0,1,10.0,1,2,3,4.0,0,4.0,1,3.0,0,3,0,2.0,1,22370.0
23.0,1,1,10.0,3,2,2,2.0,0,5.0,0,3.0,0,4,0,1.0,1,17819.0
41.0,1,3,21.0,2,1,3,4.0,1,5.0,1,3.0,0,3,0,2.0,2,23317.0
30.0,1,3,18.0,1,1,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,21577.0
55.0,1,3,10.0,3,1,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0
30.0,1,2,15.0,2,2,2,3.0,1,3.0,1,1.0,1,3,1,1.0,2,21347.0
26.0,1,3,20.0,3,2,3,4.0,0,3.0,0,3.0,0,3,1,1.0,1,20774.0
42.0,0,3,17.0,3,2,3,6.0,1,4.0,3,3.0,0,1,1,1.0,2,24829.0
40.0,1,3,14.0,2,2,4,4.0,0,3.0,1,3.0,1,1,1,3.0,1,23212.0
45.0,0,1,31.0,3,1,2,3.0,2,4.0,2,4.0,0,4,1,1.0,4,32126.0
55.0,0,1,24.0,3,2,3,3.0,1,4.0,1,4.0,1,5,1,1.0,2,21385.0
42.0,0,1,14.0,2,2,3,3.0,2,3.0,1,2.0,0,5,0,1.0,4,32126.0
54.0,1,3,9.0,3,2,3,4.0,4,3.0,1,7.0,0,3,1,1.0,0,32126.0
60.0,1,1,10.0,3,1,3,3.0,0,5.0,0,6.0,1,2,1,2.0,1,21348.0
32.0,1,3,20.0,3,2,3,4.0,1,5.0,1,4.0,0,2,0,1.0,2,22911.0
49.0,1,1,27.0,3,2,3,4.0,0,3.0,1,6.0,0,1,1,1.0,1,20937.0
39.0,1,3,14.0,3,1,3,3.0,1,5.0,1,3.0,1,3,0,1.0,2,24283.0
44.0,1,1,14.0,2,1,3,4.0,3,5.0,1,2.0,0,5,1,1.0,3,28663.0
51.0,1,3,35.0,3,2,3,5.0,3,5.0,1,6.0,1,5,0,1.0,3,29532.0
48.0,0,1,7.0,3,1,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0
24.0,1,2,28.0,2,2,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,16555.0
39.0,1,1,17.0,3,1,4,4.0,1,3.0,1,5.0,0,3,0,2.0,2,28502.0
54.0,1,1,30.0,2,1,4,4.0,4,3.0,2,7.0,0,5,1,2.0,0,32126.0
19.0,1,2,8.0,1,2,2,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17564.0
36.0,1,1,12.0,1,2,4,4.0,3,4.0,3,2.0,0,3,1,2.0,3,26773.0
35.0,0,1,8.0,3,2,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,20762.0
31.0,0,1,15.0,3,2,2,4.0,0,5.0,2,1.0,1,3,1,0.0,1,17321.0
45.0,0,1,31.0,3,2,3,6.0,0,3.0,3,4.0,0,3,0,1.0,1,22386.0
35.0,1,1,6.0,3,2,3,4.0,0,5.0,2,2.0,0,1,0,2.0,1,17450.0
27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,0,2.0,2,25075.0
35.0,0,1,10.0,2,2,2,4.0,0,3.0,1,2.0,0,1,1,1.0,1,17376.0
36.0,0,1,30.0,2,1,2,3.0,1,4.0,0,1.0,0,3,0,0.0,2,20674.0
28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0
45.0,1,3,17.0,2,1,2,3.0,4,3.0,1,4.0,0,4,0,1.0,0,32126.0
32.0,1,1,8.0,2,2,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0
47.0,1,3,8.0,2,1,3,4.0,0,3.0,2,2.0,1,1,0,0.0,1,18294.0
43.0,1,1,36.0,3,2,3,6.0,1,3.0,3,6.0,0,3,1,2.0,2,22950.0
37.0,1,1,9.0,2,2,2,3.0,3,3.0,1,2.0,0,1,1,0.0,3,24434.0
36.0,0,1,9.0,2,1,3,5.0,0,5.0,3,4.0,1,3,0,1.0,1,22184.0
39.0,1,3,8.0,2,2,2,1.0,3,3.0,3,1.0,0,1,0,0.0,3,22880.0
28.0,0,1,12.0,2,2,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17703.0
39.0,1,3,17.0,3,2,4,5.0,3,3.0,1,2.0,1,3,1,1.0,3,27418.0
35.0,1,1,22.0,2,2,3,3.0,3,3.0,0,5.0,1,2,0,1.0,3,22632.0
38.0,1,1,11.0,2,2,3,4.0,0,3.0,0,2.0,1,5,1,2.0,1,21674.0
38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,2,1,1.0,2,23686.0
36.0,1,1,22.0,2,1,2,1.0,0,5.0,2,2.0,0,2,1,0.0,1,17743.0
27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,0,1.0,3,23793.0
35.0,0,1,14.0,2,2,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0
27.0,1,3,12.0,2,1,2,5.0,0,3.0,3,2.0,0,1,0,1.0,1,21644.0
32.0,1,1,9.0,2,0,2,3.0,3,3.0,3,4.0,0,1,1,0.0,3,26159.0
30.0,1,1,8.0,2,1,2,5.0,1,3.0,2,3.0,0,2,0,1.0,2,21091.0
39.0,1,3,11.0,1,2,2,3.0,1,3.0,1,4.0,0,1,0,0.0,2,17086.0
43.0,0,1,16.0,2,1,2,4.0,1,3.0,1,2.0,0,3,1,0.0,2,20257.0
48.0,0,3,9.0,3,2,3,4.0,1,4.0,1,2.0,0,1,0,2.0,2,23656.0
31.0,1,1,31.0,2,2,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0
28.0,0,3,10.0,3,1,4,3.0,1,3.0,1,3.0,1,2,1,3.0,2,23325.0
39.0,1,1,36.0,3,2,4,4.0,1,5.0,0,2.0,1,3,0,2.0,2,25351.0
31.0,1,1,24.0,3,1,4,4.0,3,5.0,0,3.0,1,4,0,3.0,3,30594.0
31.0,0,3,32.0,1,1,3,4.0,1,3.0,0,2.0,1,3,1,1.0,2,23414.0
23.0,0,1,10.0,2,2,3,5.0,0,3.0,1,2.0,1,3,0,2.0,1,21531.0
42.0,1,3,27.0,3,1,4,4.0,0,4.0,3,3.0,1,4,0,2.0,1,21818.0
37.0,1,1,25.0,2,2,3,3.0,0,4.0,0,5.0,0,4,1,1.0,1,18022.0
37.0,1,2,20.0,2,2,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,20821.0
32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,1,1.0,1,21179.0
31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0
46.0,1,1,8.0,1,2,2,3.0,1,3.0,1,3.0,0,2,1,0.0,2,22379.0
35.0,1,3,15.0,2,1,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0
20.0,1,3,8.0,3,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17783.0
36.0,1,3,16.0,3,2,2,4.0,3,5.0,1,1.0,0,5,0,0.0,3,22094.0
39.0,1,1,17.0,3,1,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0
25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0
39.0,0,1,36.0,2,1,3,4.0,1,3.0,2,3.0,0,3,1,1.0,2,21084.0
23.0,1,1,32.0,2,2,2,3.0,0,3.0,1,2.0,0,1,0,1.0,1,17904.0
42.0,1,1,30.0,3,2,2,3.0,3,5.0,1,2.0,1,1,1,0.0,3,22406.0
46.0,0,1,6.0,3,2,2,4.0,3,5.0,0,3.0,1,2,1,1.0,3,25673.0
40.0,1,1,26.0,2,2,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,22580.0
32.0,1,1,14.0,2,2,3,4.0,1,3.0,1,5.0,0,3,0,2.0,2,24593.0
36.0,1,3,9.0,3,1,4,4.0,0,3.0,0,3.0,0,2,1,1.0,1,20692.0
21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0
22.0,1,1,21.0,3,1,2,3.0,0,3.0,2,2.0,0,1,1,1.0,1,17871.0
33.0,1,1,9.0,3,0,4,2.0,1,3.0,3,2.0,0,3,0,1.0,2,23733.0
31.0,1,3,23.0,2,2,4,4.0,1,3.0,0,2.0,0,3,0,3.0,2,23979.0
43.0,0,1,12.0,2,2,4,4.0,0,3.0,0,6.0,0,3,1,1.0,1,20771.0
58.0,1,1,11.0,1,1,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0
53.0,1,3,13.0,3,1,3,4.0,3,3.0,1,1.0,1,1,0,1.0,3,25934.0
55.0,1,1,17.0,3,1,4,4.0,1,5.0,3,7.0,1,1,0,1.0,2,23118.0
32.0,0,3,27.0,2,2,4,2.0,0,3.0,0,2.0,0,5,1,2.0,1,21469.0
49.0,1,3,36.0,3,1,4,4.0,3,3.0,1,5.0,0,4,0,2.0,3,31182.0
31.0,0,3,11.0,3,1,2,3.0,0,4.0,1,2.0,0,3,0,1.0,1,17789.0
36.0,0,3,15.0,3,1,4,5.0,3,3.0,0,6.0,1,5,1,3.0,3,29055.0
48.0,0,1,21.0,1,2,4,4.0,1,4.0,1,2.0,0,3,0,3.0,2,24145.0
36.0,1,1,11.0,2,2,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0
36.0,1,3,7.0,3,2,3,5.0,1,5.0,3,2.0,0,1,1,2.0,2,22990.0
41.0,0,1,23.0,3,2,3,5.0,1,3.0,3,7.0,0,5,1,2.0,2,23772.0
45.0,1,1,11.0,3,1,2,5.0,1,5.0,2,2.0,1,3,1,0.0,2,20769.0
36.0,1,1,32.0,2,2,3,3.0,1,3.0,1,7.0,0,3,1,0.0,2,20347.0
54.0,1,3,7.0,3,0,3,4.0,1,5.0,3,2.0,0,1,1,2.0,2,27059.0
35.0,1,3,23.0,2,2,3,3.0,1,5.0,0,4.0,1,3,1,1.0,2,23966.0
32.0,0,1,7.0,2,1,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0
41.0,0,3,12.0,2,2,3,5.0,3,5.0,1,7.0,1,5,0,1.0,3,29153.0
45.0,0,3,15.0,2,1,3,4.0,1,3.0,0,2.0,0,3,0,0.0,2,20593.0
39.0,1,1,7.0,2,0,3,4.0,3,3.0,3,6.0,1,2,0,2.0,3,26539.0
56.0,1,1,13.0,2,2,2,5.0,3,3.0,3,5.0,0,2,0,0.0,3,22260.0
28.0,1,1,15.0,3,2,3,3.0,0,3.0,1,2.0,0,1,1,0.0,1,17070.0
28.0,1,1,26.0,2,2,4,5.0,0,5.0,1,3.0,0,1,0,1.0,1,22744.0
32.0,1,3,14.0,2,2,3,5.0,0,3.0,1,5.0,0,4,1,2.0,1,21007.0
39.0,1,1,16.0,2,1,4,4.0,0,3.0,2,3.0,0,1,1,3.0,1,20966.0
40.0,1,3,16.0,1,1,2,4.0,1,4.0,1,1.0,0,5,1,1.0,2,21852.0
29.0,1,1,12.0,1,2,3,4.0,0,3.0,3,3.0,1,1,0,1.0,1,22119.0
49.0,1,1,12.0,2,1,2,4.0,4,3.0,1,3.0,1,5,1,0.0,0,28966.0
25.0,0,1,18.0,2,1,4,3.0,1,3.0,1,2.0,0,3,1,3.0,2,22689.0
29.0,0,1,31.0,1,2,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0
27.0,1,1,7.0,2,1,3,5.0,0,3.0,1,3.0,1,4,0,1.0,1,21611.0
37.0,1,3,6.0,2,2,2,4.0,3,3.0,1,6.0,0,1,1,1.0,3,25609.0
37.0,1,3,7.0,2,2,3,4.0,1,3.0,1,3.0,1,3,1,2.0,2,24879.0
37.0,1,1,16.0,3,2,3,5.0,1,4.0,1,4.0,1,4,1,1.0,2,27525.0
42.0,1,3,14.0,3,2,2,3.0,1,4.0,0,1.0,0,3,0,1.0,2,21825.0
28.0,1,3,9.0,2,2,4,4.0,1,3.0,3,3.0,1,4,1,3.0,2,23156.0
19.0,1,3,28.0,3,2,2,3.0,0,3.0,2,2.0,1,2,0,1.0,1,16675.0
34.0,1,1,16.0,3,2,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,21459.0
26.0,1,1,26.0,3,2,4,4.0,0,3.0,0,5.0,0,5,1,3.0,1,22347.0
40.0,0,1,15.0,3,0,2,3.0,3,3.0,3,1.0,0,4,1,1.0,3,28499.0
31.0,1,1,27.0,2,2,3,4.0,1,5.0,0,2.0,0,4,1,1.0,2,28635.0
41.0,1,1,23.0,2,0,3,4.0,3,3.0,3,7.0,1,4,1,1.0,3,26623.0
27.0,0,1,15.0,3,2,2,3.0,0,4.0,1,7.0,0,3,0,0.0,1,17024.0
42.0,0,2,14.0,2,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,32126.0
56.0,0,1,25.0,3,2,4,4.0,1,4.0,0,5.0,1,5,1,3.0,2,25063.0
41.0,1,3,9.0,2,2,2,4.0,1,4.0,1,3.0,0,3,0,1.0,2,23938.0
46.0,0,1,11.0,2,2,3,4.0,1,4.0,1,3.0,0,4,1,1.0,2,23125.0
53.0,0,1,32.0,3,1,3,5.0,4,3.0,0,5.0,0,5,0,2.0,0,32126.0
37.0,0,1,8.0,2,2,3,4.0,1,3.0,1,6.0,0,1,1,2.0,2,20163.0
27.0,1,1,12.0,2,2,2,4.0,0,3.0,0,2.0,0,2,1,1.0,1,17539.0
27.0,0,3,8.0,2,2,2,5.0,1,3.0,2,4.0,0,4,1,1.0,2,20071.0
26.0,1,1,9.0,3,2,4,2.0,0,5.0,3,2.0,0,1,0,2.0,1,22102.0
48.0,1,3,9.0,3,1,3,4.0,1,3.0,0,2.0,1,2,1,1.0,2,23215.0
32.0,1,1,18.0,3,2,4,4.0,1,5.0,1,3.0,1,1,1,2.0,2,25511.0
48.0,1,1,9.0,3,1,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0
21.0,1,3,18.0,2,1,2,2.0,0,4.0,2,2.0,0,5,0,1.0,1,17716.0
39.0,1,1,36.0,1,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24939.0
35.0,0,1,24.0,2,2,2,3.0,3,3.0,3,3.0,0,3,0,0.0,3,24362.0
37.0,0,1,18.0,2,2,4,5.0,1,4.0,3,3.0,0,4,1,2.0,2,25177.0
46.0,0,1,14.0,2,2,4,2.0,1,3.0,1,6.0,0,1,1,1.0,2,25112.0
36.0,1,1,7.0,3,2,2,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21537.0
46.0,1,1,6.0,3,2,3,3.0,3,5.0,1,1.0,0,2,0,0.0,3,24396.0
34.0,1,1,7.0,2,2,4,5.0,0,5.0,3,5.0,1,4,0,1.0,1,21477.0
29.0,1,1,14.0,2,1,2,5.0,1,5.0,1,4.0,0,1,0,0.0,2,24715.0
48.0,0,1,23.0,3,2,4,2.0,1,3.0,1,3.0,1,2,0,1.0,2,23745.0
30.0,1,3,14.0,2,2,3,3.0,3,3.0,1,6.0,0,3,1,0.0,3,22264.0
38.0,0,1,12.0,3,1,3,5.0,1,3.0,1,1.0,1,2,0,2.0,2,20329.0
30.0,1,1,32.0,1,1,4,5.0,0,4.0,1,7.0,0,3,1,3.0,1,21224.0
40.0,1,3,31.0,3,1,3,5.0,4,3.0,1,2.0,0,1,1,2.0,0,30709.0
36.0,1,1,6.0,1,1,3,5.0,3,5.0,1,3.0,1,2,1,2.0,3,25252.0
40.0,0,1,6.0,2,2,3,4.0,4,4.0,0,2.0,0,2,1,2.0,0,28503.0
32.0,1,1,7.0,3,2,3,4.0,0,4.0,2,3.0,0,3,0,1.0,1,21179.0
34.0,0,1,10.0,2,2,4,4.0,0,5.0,3,3.0,1,5,1,3.0,1,22026.0
50.0,1,1,15.0,2,2,3,3.0,0,3.0,0,5.0,0,5,1,0.0,1,17380.0
37.0,1,1,6.0,2,2,2,4.0,1,3.0,1,2.0,0,5,1,1.0,2,20993.0
54.0,1,3,13.0,3,2,3,4.0,1,3.0,1,4.0,1,5,0,2.0,2,20984.0
33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0
51.0,1,3,33.0,2,2,2,3.0,1,3.0,2,2.0,1,5,1,1.0,2,29026.0
49.0,1,1,22.0,2,1,4,4.0,0,5.0,1,2.0,0,1,1,1.0,1,21045.0
31.0,0,1,13.0,2,1,2,4.0,3,3.0,0,2.0,0,2,1,1.0,3,23943.0
30.0,1,3,22.0,2,2,3,3.0,1,3.0,0,1.0,0,3,0,2.0,2,20301.0
24.0,1,1,6.0,3,2,3,3.0,0,3.0,0,3.0,1,3,1,2.0,1,17293.0
36.0,1,3,16.0,1,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,20673.0
30.0,1,3,16.0,3,2,3,4.0,1,3.0,1,2.0,0,1,0,1.0,2,21578.0
46.0,0,1,13.0,3,1,1,3.0,1,3.0,0,3.0,0,5,0,0.0,2,20258.0
25.0,1,1,9.0,2,2,2,3.0,0,5.0,1,5.0,0,5,1,0.0,1,16118.0
35.0,0,3,14.0,3,1,3,4.0,3,3.0,1,5.0,1,5,1,2.0,3,25377.0
